{ 09 41 A0 2F 63 9B 33 00 00 }, Delta:5,886ms, Position:[25391,13211], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 43 63 C2 33 00 00 }, Delta:6,005ms, Position:[25411,13250], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 57 63 EA 33 00 00 }, Delta:6,109ms, Position:[25431,13290], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 6B 63 11 34 00 00 }, Delta:5,894ms, Position:[25451,13329], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 80 63 34 34 00 00 }, Delta:5,937ms, Position:[25472,13364], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 97 63 4F 34 00 00 }, Delta:6,068ms, Position:[25495,13391], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 B0 63 64 34 00 00 }, Delta:5,952ms, Position:[25520,13412], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 CB 63 70 34 00 00 }, Delta:6,082ms, Position:[25547,13424], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 E5 63 70 34 00 00 }, Delta:5,891ms, Position:[25573,13424], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 00 64 70 34 00 00 }, Delta:6,016ms, Position:[25600,13424], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 1A 64 67 34 00 00 }, Delta:6,032ms, Position:[25626,13415], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 31 64 59 34 00 00 }, Delta:6,154ms, Position:[25649,13401], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 45 64 4A 34 00 00 }, Delta:6,181ms, Position:[25669,13386], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 56 64 39 34 00 00 }, Delta:5,666ms, Position:[25686,13369], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 60 64 26 34 00 00 }, Delta:6,025ms, Position:[25696,13350], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 66 64 15 34 00 00 }, Delta:6,028ms, Position:[25702,13333], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 66 64 05 34 00 00 }, Delta:5,852ms, Position:[25702,13317], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 66 64 F6 33 00 00 }, Delta:6,211ms, Position:[25702,13302], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 5C 64 E5 33 00 00 }, Delta:5,986ms, Position:[25692,13285], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 4F 64 D5 33 00 00 }, Delta:5,987ms, Position:[25679,13269], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 3F 64 C6 33 00 00 }, Delta:6,885ms, Position:[25663,13254], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 2B 64 B6 33 00 00 }, Delta:5,841ms, Position:[25643,13238], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 14 64 A7 33 00 00 }, Delta:5,321ms, Position:[25620,13223], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 FB 63 96 33 00 00 }, Delta:5,881ms, Position:[25595,13206], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 E0 63 83 33 00 00 }, Delta:5,913ms, Position:[25568,13187], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 C4 63 72 33 00 00 }, Delta:6,090ms, Position:[25540,13170], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 A5 63 60 33 00 00 }, Delta:6,235ms, Position:[25509,13152], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 85 63 4F 33 00 00 }, Delta:6,498ms, Position:[25477,13135], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 66 63 3C 33 00 00 }, Delta:5,212ms, Position:[25446,13116], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 45 63 29 33 00 00 }, Delta:6,984ms, Position:[25413,13097], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 24 63 16 33 00 00 }, Delta:5,814ms, Position:[25380,13078], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 03 63 04 33 00 00 }, Delta:5,110ms, Position:[25347,13060], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 E0 62 F1 32 00 00 }, Delta:6,646ms, Position:[25312,13041], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 BD 62 DE 32 00 00 }, Delta:6,002ms, Position:[25277,13022], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 9A 62 CD 32 00 00 }, Delta:5,432ms, Position:[25242,13005], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 78 62 BF 32 00 00 }, Delta:7,200ms, Position:[25208,12991], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 53 62 B5 32 00 00 }, Delta:5,220ms, Position:[25171,12981], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 2F 62 AF 32 00 00 }, Delta:6,191ms, Position:[25135,12975], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 09 62 AF 32 00 00 }, Delta:5,543ms, Position:[25097,12975], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 E1 61 BB 32 00 00 }, Delta:5,872ms, Position:[25057,12987], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 B9 61 CE 32 00 00 }, Delta:6,078ms, Position:[25017,13006], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 90 61 EA 32 00 00 }, Delta:5,815ms, Position:[24976,13034], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 66 61 10 33 00 00 }, Delta:6,276ms, Position:[24934,13072], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 3A 61 3E 33 00 00 }, Delta:5,967ms, Position:[24890,13118], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 0D 61 75 33 00 00 }, Delta:5,881ms, Position:[24845,13173], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 E0 60 B5 33 00 00 }, Delta:6,087ms, Position:[24800,13237], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 B4 60 FB 33 00 00 }, Delta:6,386ms, Position:[24756,13307], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 89 60 47 34 00 00 }, Delta:5,611ms, Position:[24713,13383], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 5C 60 97 34 00 00 }, Delta:5,904ms, Position:[24668,13463], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 31 60 EC 34 00 00 }, Delta:6,027ms, Position:[24625,13548], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 04 60 45 35 00 00 }, Delta:6,064ms, Position:[24580,13637], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 D8 5F A3 35 00 00 }, Delta:5,791ms, Position:[24536,13731], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 A8 5F 09 36 00 00 }, Delta:6,164ms, Position:[24488,13833], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 C0 A8 5F 09 36 00 00 }, Delta:3,339ms, ReportType:OpenTabletDriver.Plugin.Tablet.DeviceReport
{ 09 41 A0 AF 5D 5D 3B 00 00 }, Delta:24,673ms, Position:[23983,15197], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 9D 5D 78 3B 00 00 }, Delta:6,252ms, Position:[23965,15224], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 7F 5D AC 3B 00 00 }, Delta:5,816ms, Position:[23935,15276], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 57 5D FD 3B 00 00 }, Delta:6,047ms, Position:[23895,15357], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 24 5D 6B 3C 00 00 }, Delta:5,776ms, Position:[23844,15467], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 E7 5C F4 3C 00 00 }, Delta:5,994ms, Position:[23783,15604], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 A1 5C 97 3D 00 00 }, Delta:7,358ms, Position:[23713,15767], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 55 5C 56 3E 00 00 }, Delta:4,853ms, Position:[23637,15958], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 0C 5C 28 3F 00 00 }, Delta:6,115ms, Position:[23564,16168], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 C8 5B 02 40 00 00 }, Delta:5,827ms, Position:[23496,16386], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 8D 5B DC 40 00 00 }, Delta:5,801ms, Position:[23437,16604], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 59 5B B1 41 00 00 }, Delta:6,437ms, Position:[23385,16817], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 32 5B 7F 42 00 00 }, Delta:5,842ms, Position:[23346,17023], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 16 5B 46 43 00 00 }, Delta:6,155ms, Position:[23318,17222], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 03 5B 09 44 00 00 }, Delta:7,480ms, Position:[23299,17417], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 03 5B C9 44 00 00 }, Delta:4,721ms, Position:[23299,17609], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 03 5B 86 45 00 00 }, Delta:5,917ms, Position:[23299,17798], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 12 5B 40 46 00 00 }, Delta:5,984ms, Position:[23314,17984], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 2E 5B F6 46 00 00 }, Delta:5,720ms, Position:[23342,18166], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 56 5B AA 47 00 00 }, Delta:6,711ms, Position:[23382,18346], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 8B 5B 5B 48 00 00 }, Delta:5,959ms, Position:[23435,18523], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 CD 5B 0A 49 00 00 }, Delta:5,677ms, Position:[23501,18698], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 1B 5C B6 49 00 00 }, Delta:6,171ms, Position:[23579,18870], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 74 5C 59 4A 00 00 }, Delta:5,228ms, Position:[23668,19033], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 D9 5C F6 4A 00 00 }, Delta:6,487ms, Position:[23769,19190], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 48 5D 89 4B 00 00 }, Delta:5,719ms, Position:[23880,19337], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 C3 5D 16 4C 00 00 }, Delta:5,985ms, Position:[24003,19478], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 49 5E 9C 4C 00 00 }, Delta:6,352ms, Position:[24137,19612], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 DA 5E 1B 4D 00 00 }, Delta:6,125ms, Position:[24282,19739], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 7B 5F 92 4D 00 00 }, Delta:5,392ms, Position:[24443,19858], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 25 60 02 4E 00 00 }, Delta:6,059ms, Position:[24613,19970], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 DB 60 6A 4E 00 00 }, Delta:7,148ms, Position:[24795,20074], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 9B 61 CB 4E 00 00 }, Delta:4,836ms, Position:[24987,20171], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 67 62 22 4F 00 00 }, Delta:6,201ms, Position:[25191,20258], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 3C 63 71 4F 00 00 }, Delta:5,923ms, Position:[25404,20337], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 1C 64 B8 4F 00 00 }, Delta:6,542ms, Position:[25628,20408], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 02 65 F6 4F 00 00 }, Delta:5,903ms, Position:[25858,20470], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 EF 65 29 50 00 00 }, Delta:5,654ms, Position:[26095,20521], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 E2 66 54 50 00 00 }, Delta:7,407ms, Position:[26338,20564], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 DF 67 75 50 00 00 }, Delta:5,372ms, Position:[26591,20597], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 E3 68 89 50 00 00 }, Delta:5,636ms, Position:[26851,20617], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 ED 69 92 50 00 00 }, Delta:5,559ms, Position:[27117,20626], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 FE 6A 92 50 00 00 }, Delta:6,271ms, Position:[27390,20626], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 16 6C 83 50 00 00 }, Delta:5,962ms, Position:[27670,20611], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 36 6D 65 50 00 00 }, Delta:6,165ms, Position:[27958,20581], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 5D 6E 3C 50 00 00 }, Delta:5,440ms, Position:[28253,20540], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 88 6F 05 50 00 00 }, Delta:6,119ms, Position:[28552,20485], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 BA 70 C2 4F 00 00 }, Delta:5,984ms, Position:[28858,20418], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 F1 71 75 4F 00 00 }, Delta:5,940ms, Position:[29169,20341], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 2C 73 1B 4F 00 00 }, Delta:5,937ms, Position:[29484,20251], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 6A 74 BA 4E 00 00 }, Delta:5,838ms, Position:[29802,20154], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 A9 75 4F 4E 00 00 }, Delta:6,330ms, Position:[30121,20047], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 E7 76 DE 4D 00 00 }, Delta:5,933ms, Position:[30439,19934], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 25 78 6A 4D 00 00 }, Delta:5,730ms, Position:[30757,19818], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 5F 79 F4 4C 00 00 }, Delta:6,616ms, Position:[31071,19700], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 96 7A 7D 4C 00 00 }, Delta:5,290ms, Position:[31382,19581], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 CA 7B 07 4C 00 00 }, Delta:6,771ms, Position:[31690,19463], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 FA 7C 92 4B 00 00 }, Delta:6,413ms, Position:[31994,19346], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 24 7E 21 4B 00 00 }, Delta:5,429ms, Position:[32292,19233], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 49 7F B1 4A 00 00 }, Delta:5,766ms, Position:[32585,19121], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 69 80 43 4A 00 00 }, Delta:6,218ms, Position:[32873,19011], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 84 81 D8 49 00 00 }, Delta:6,138ms, Position:[33156,18904], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 97 82 71 49 00 00 }, Delta:6,044ms, Position:[33431,18801], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 A1 83 0C 49 00 00 }, Delta:5,436ms, Position:[33697,18700], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 A2 84 AC 48 00 00 }, Delta:8,484ms, Position:[33954,18604], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 9D 85 51 48 00 00 }, Delta:5,776ms, Position:[34205,18513], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 91 86 FD 47 00 00 }, Delta:5,737ms, Position:[34449,18429], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 7C 87 AF 47 00 00 }, Delta:5,418ms, Position:[34684,18351], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 5E 88 69 47 00 00 }, Delta:5,519ms, Position:[34910,18281], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 39 89 28 47 00 00 }, Delta:8,160ms, Position:[35129,18216], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 0D 8A ED 46 00 00 }, Delta:3,962ms, Position:[35341,18157], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 DC 8A BA 46 00 00 }, Delta:6,584ms, Position:[35548,18106], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 A5 8B 8D 46 00 00 }, Delta:5,698ms, Position:[35749,18061], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 67 8C 65 46 00 00 }, Delta:5,322ms, Position:[35943,18021], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 22 8D 41 46 00 00 }, Delta:5,725ms, Position:[36130,17985], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 D7 8D 21 46 00 00 }, Delta:6,038ms, Position:[36311,17953], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 84 8E 05 46 00 00 }, Delta:5,602ms, Position:[36484,17925], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 2B 8F EB 45 00 00 }, Delta:6,040ms, Position:[36651,17899], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 CC 8F D3 45 00 00 }, Delta:6,559ms, Position:[36812,17875], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 66 90 BF 45 00 00 }, Delta:5,531ms, Position:[36966,17855], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 F8 90 AC 45 00 00 }, Delta:6,812ms, Position:[37112,17836], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 7F 91 9B 45 00 00 }, Delta:5,545ms, Position:[37247,17819], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 FD 91 8B 45 00 00 }, Delta:5,922ms, Position:[37373,17803], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 71 92 7D 45 00 00 }, Delta:7,362ms, Position:[37489,17789], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 DB 92 71 45 00 00 }, Delta:4,344ms, Position:[37595,17777], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 3B 93 67 45 00 00 }, Delta:7,017ms, Position:[37691,17767], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 8F 93 5D 45 00 00 }, Delta:8,412ms, Position:[37775,17757], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 D6 93 51 45 00 00 }, Delta:3,310ms, Position:[37846,17745], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 14 94 45 45 00 00 }, Delta:5,661ms, Position:[37908,17733], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 45 94 37 45 00 00 }, Delta:5,924ms, Position:[37957,17719], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 6B 94 26 45 00 00 }, Delta:6,387ms, Position:[37995,17702], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 86 94 13 45 00 00 }, Delta:5,388ms, Position:[38022,17683], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 98 94 FB 44 00 00 }, Delta:6,179ms, Position:[38040,17659], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 A0 94 DF 44 00 00 }, Delta:5,718ms, Position:[38048,17631], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 A0 94 BF 44 00 00 }, Delta:5,612ms, Position:[38048,17599], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 96 94 99 44 00 00 }, Delta:6,565ms, Position:[38038,17561], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 82 94 6C 44 00 00 }, Delta:6,037ms, Position:[38018,17516], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 65 94 37 44 00 00 }, Delta:7,693ms, Position:[37989,17463], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 3D 94 FB 43 00 00 }, Delta:5,149ms, Position:[37949,17403], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 0B 94 B8 43 00 00 }, Delta:4,820ms, Position:[37899,17336], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 CE 93 6C 43 00 00 }, Delta:5,910ms, Position:[37838,17260], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 85 93 18 43 00 00 }, Delta:5,989ms, Position:[37765,17176], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 31 93 BF 42 00 00 }, Delta:5,915ms, Position:[37681,17087], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 D1 92 5F 42 00 00 }, Delta:5,858ms, Position:[37585,16991], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 67 92 F9 41 00 00 }, Delta:6,073ms, Position:[37479,16889], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 F1 91 90 41 00 00 }, Delta:6,111ms, Position:[37361,16784], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 70 91 22 41 00 00 }, Delta:7,122ms, Position:[37232,16674], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 E4 90 AF 40 00 00 }, Delta:6,355ms, Position:[37092,16559], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 4B 90 37 40 00 00 }, Delta:6,995ms, Position:[36939,16439], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 A8 8F BB 3F 00 00 }, Delta:4,801ms, Position:[36776,16315], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 F8 8E 3C 3F 00 00 }, Delta:6,429ms, Position:[36600,16188], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 40 8E BA 3E 00 00 }, Delta:5,126ms, Position:[36416,16058], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 7D 8D 34 3E 00 00 }, Delta:5,367ms, Position:[36221,15924], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 AD 8C AA 3D 00 00 }, Delta:6,083ms, Position:[36013,15786], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 D5 8B 1D 3D 00 00 }, Delta:5,727ms, Position:[35797,15645], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 F6 8A 8F 3C 00 00 }, Delta:6,534ms, Position:[35574,15503], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 12 8A FE 3B 00 00 }, Delta:5,997ms, Position:[35346,15358], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 27 89 6B 3B 00 00 }, Delta:6,172ms, Position:[35111,15211], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 35 88 D3 3A 00 00 }, Delta:6,144ms, Position:[34869,15059], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 3E 87 39 3A 00 00 }, Delta:5,897ms, Position:[34622,14905], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
{ 09 41 A0 46 86 9B 39 00 00 }, Delta:5,471ms, Position:[34374,14747], Pressure:0, PenButtons:[False False], ReportType:VeikkA15TabletReport
